"사고다발지fid","사고다발지id","법정동코드","지점코드","시도시군구명","지점명","사고건수","사상자수","사망자수","중상자수","경상자수","부상신고자수","경도","위도","다발지역폴리곤"
6792352,"2022051","4825010800","48250002  ",경상남도 김해시2,경상남도 김해시 내동(KAL삼거리 부근),3,5,0,4,1,0,128.867001862047,35.245789360492,"{""type"":""Polygon"",""coordinates"":[[[128.86790018,35.24578936],[128.86788292,35.24564623],[128.8678318,35.24550861],[128.86774878,35.24538177],[128.86763707,35.2452706],[128.86750094,35.24517936],[128.86734563,35.24511156],[128.86717711,35.24506981],[128.86700186,35.24505572],[128.86682661,35.24506981],[128.86665809,35.24511156],[128.86650278,35.24517936],[128.86636666,35.2452706],[128.86625494,35.24538177],[128.86617193,35.24550861],[128.86612081,35.24564623],[128.86610355,35.24578936],[128.86612081,35.24593249],[128.86617193,35.24607011],[128.86625494,35.24619695],[128.86636666,35.24630812],[128.86650278,35.24639936],[128.86665809,35.24646715],[128.86682661,35.2465089],[128.86700186,35.246523],[128.86717711,35.2465089],[128.86734563,35.24646715],[128.86750094,35.24639936],[128.86763707,35.24630812],[128.86774878,35.24619695],[128.8678318,35.24607011],[128.86788292,35.24593249],[128.86790018,35.24578936]]]}"
6789540,"2022051","4825012600","48250003  ",경상남도 김해시3,경상남도 김해시 무계동(장유면사무소사거리 부근),3,5,0,3,2,0,128.812861806129,35.200766353585,"{""type"":""Polygon"",""coordinates"":[[[128.81376012,35.20076635],[128.81374286,35.20062315],[128.81369174,35.20048545],[128.81360873,35.20035854],[128.81349701,35.2002473],[128.81336088,35.20015601],[128.81320558,35.20008818],[128.81303706,35.20004641],[128.81286181,35.2000323],[128.81268655,35.20004641],[128.81251804,35.20008818],[128.81236273,35.20015601],[128.8122266,35.2002473],[128.81211488,35.20035854],[128.81203187,35.20048545],[128.81198075,35.20062315],[128.81196349,35.20076635],[128.81198075,35.20090956],[128.81203187,35.20104726],[128.81211488,35.20117417],[128.8122266,35.2012854],[128.81236273,35.20137669],[128.81251804,35.20144452],[128.81268655,35.20148629],[128.81286181,35.2015004],[128.81303706,35.20148629],[128.81320558,35.20144452],[128.81336088,35.20137669],[128.81349701,35.2012854],[128.81360873,35.20117417],[128.81369174,35.20104726],[128.81374286,35.20090956],[128.81376012,35.20076635]]]}"
6792447,"2022051","4825010900","48250004  ",경상남도 김해시4,경상남도 김해시 외동(외동사거리 부근),3,3,0,3,0,0,128.851176739316,35.232623070799,"{""type"":""Polygon"",""coordinates"":[[[128.85207505,35.23262307],[128.85205779,35.23247992],[128.85200667,35.23234227],[128.85192366,35.23221542],[128.85181194,35.23210422],[128.85167582,35.23201297],[128.85152051,35.23194516],[128.85135199,35.23190341],[128.85117674,35.23188931],[128.85100149,35.23190341],[128.85083297,35.23194516],[128.85067766,35.23201297],[128.85054153,35.23210422],[128.85042982,35.23221542],[128.8503468,35.23234227],[128.85029568,35.23247992],[128.85027842,35.23262307],[128.85029568,35.23276622],[128.8503468,35.23290387],[128.85042982,35.23303072],[128.85054153,35.23314191],[128.85067766,35.23323317],[128.85083297,35.23330097],[128.85100149,35.23334273],[128.85117674,35.23335683],[128.85135199,35.23334273],[128.85152051,35.23330097],[128.85167582,35.23323317],[128.85181194,35.23314191],[128.85192366,35.23303072],[128.85200667,35.23290387],[128.85205779,35.23276622],[128.85207505,35.23262307]]]}"
6792444,"2022051","5011013700","50110001  ",제주특별자치도 제주시1,제주특별자치도 제주시 연동(그랜드호텔사거리 부근),3,5,0,4,1,0,126.490883728902,33.486130227929,"{""type"":""Polygon"",""coordinates"":[[[126.49178204,33.48613023],[126.49176478,33.48598406],[126.49171366,33.48584352],[126.49163065,33.48571399],[126.49151893,33.48560045],[126.49138281,33.48550728],[126.4912275,33.48543804],[126.49105898,33.48539541],[126.49088373,33.48538101],[126.49070848,33.48539541],[126.49053996,33.48543804],[126.49038465,33.48550728],[126.49024852,33.48560045],[126.49013681,33.48571399],[126.49005379,33.48584352],[126.49000267,33.48598406],[126.48998541,33.48613023],[126.49000267,33.48627639],[126.49005379,33.48641694],[126.49013681,33.48654647],[126.49024852,33.48666],[126.49038465,33.48675317],[126.49053996,33.48682241],[126.49070848,33.48686504],[126.49088373,33.48687944],[126.49105898,33.48686504],[126.4912275,33.48682241],[126.49138281,33.48675317],[126.49151893,33.48666],[126.49163065,33.48654647],[126.49171366,33.48641694],[126.49176478,33.48627639],[126.49178204,33.48613023]]]}"
6789492,"2022051","5011012200","50110002  ",제주특별자치도 제주시2,제주특별자치도 제주시 노형동(한라대학입구교차로 부근),3,4,0,3,0,1,126.472220847615,33.480565382288,"{""type"":""Polygon"",""coordinates"":[[[126.47311916,33.48056538],[126.4731019,33.48041921],[126.47305078,33.48027865],[126.47296777,33.48014911],[126.47285605,33.48003557],[126.47271992,33.47994239],[126.47256462,33.47987315],[126.4723961,33.47983052],[126.47222085,33.47981612],[126.47204559,33.47983052],[126.47187708,33.47987315],[126.47172177,33.47994239],[126.47158564,33.48003557],[126.47147393,33.48014911],[126.47139091,33.48027865],[126.47133979,33.48041921],[126.47132253,33.48056538],[126.47133979,33.48071156],[126.47139091,33.48085211],[126.47147393,33.48098165],[126.47158564,33.48109519],[126.47172177,33.48118837],[126.47187708,33.48125761],[126.47204559,33.48130024],[126.47222085,33.48131464],[126.4723961,33.48130024],[126.47256462,33.48125761],[126.47271992,33.48118837],[126.47285605,33.48109519],[126.47296777,33.48098165],[126.47305078,33.48085211],[126.4731019,33.48071156],[126.47311916,33.48056538]]]}"
6789466,"2022051","5013011600","50130001  ",제주특별자치도 서귀포시1,제주특별자치도 서귀포시 강정동(서귀포시강정동56301 부근),3,6,0,6,0,0,126.499614859040,33.250256225146,"{""type"":""Polygon"",""coordinates"":[[[126.50051317,33.25025623],[126.50049591,33.25010966],[126.50044479,33.24996874],[126.50036178,33.24983885],[126.50025006,33.24972501],[126.50011394,33.24963158],[126.49995863,33.24956216],[126.49979011,33.24951941],[126.49961486,33.24950498],[126.49943961,33.24951941],[126.49927109,33.24956216],[126.49911578,33.24963158],[126.49897965,33.24972501],[126.49886794,33.24983885],[126.49878492,33.24996874],[126.4987338,33.25010966],[126.49871654,33.25025623],[126.4987338,33.25040279],[126.49878492,33.25054371],[126.49886794,33.25067359],[126.49897965,33.25078743],[126.49911578,33.25088086],[126.49927109,33.25095028],[126.49943961,33.25099303],[126.49961486,33.25100747],[126.49979011,33.25099303],[126.49995863,33.25095028],[126.50011394,33.25088086],[126.50025006,33.25078743],[126.50036178,33.25067359],[126.50044479,33.25054371],[126.50049591,33.25040279],[126.50051317,33.25025623]]]}"
6814887,"2023018","1111017500","11110001  ",서울특별시 종로구1,서울특별시 종로구 숭인동(동망봉터널 부근),3,4,0,4,0,0,127.015596683098,37.581495690961,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.01739331,37.58149569],[127.01735879,37.58121792],[127.01725655,37.58095082],[127.01709053,37.58070466],[127.01686709,37.5804889],[127.01659484,37.58031183],[127.01628422,37.58018025],[127.01594719,37.58009923],[127.01559668,37.58007187],[127.01524618,37.58009923],[127.01490914,37.58018025],[127.01459853,37.58031183],[127.01432627,37.5804889],[127.01410284,37.58070466],[127.01393681,37.58095082],[127.01383457,37.58121792],[127.01380005,37.58149569],[127.01383457,37.58177346],[127.01393681,37.58204056],[127.01410284,37.58228671],[127.01432627,37.58250247],[127.01459853,37.58267953],[127.01490914,37.5828111],[127.01524618,37.58289213],[127.01559668,37.58291948],[127.01594719,37.58289213],[127.01628422,37.5828111],[127.01659484,37.58267953],[127.01686709,37.58250247],[127.01709053,37.58228671],[127.01725655,37.58204056],[127.01735879,37.58177346],[127.01739331,37.58149569]]]]}"
6814917,"2023018","1111018000","11110002  ",서울특별시 종로구2,서울특별시 종로구 교북동(독립문역사거리 부근),3,11,0,3,6,2,126.960167609764,37.572241768332,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.96196424,37.57224177],[126.96192972,37.57196396],[126.96182748,37.57169683],[126.96166145,37.57145064],[126.96143802,37.57123485],[126.96116576,37.57105776],[126.96085515,37.57092617],[126.96051812,37.57084513],[126.96016761,37.57081777],[126.9598171,37.57084513],[126.95948007,37.57092617],[126.95916946,37.57105776],[126.9588972,37.57123485],[126.95867377,37.57145064],[126.95850774,37.57169683],[126.9584055,37.57196396],[126.95837098,37.57224177],[126.9584055,37.57251957],[126.95850774,37.5727867],[126.95867377,37.57303289],[126.9588972,37.57324867],[126.95916946,37.57342576],[126.95948007,37.57355735],[126.9598171,37.57363838],[126.96016761,37.57366574],[126.96051812,37.57363838],[126.96085515,37.57355735],[126.96116576,37.57342576],[126.96143802,37.57324867],[126.96166145,37.57303289],[126.96182748,37.5727867],[126.96192972,37.57251957],[126.96196424,37.57224177]]]]}"
6814903,"2023018","1111013800","11110003  ",서울특별시 종로구3,서울특별시 종로구 종로2가(종로2가교차로 부근),3,5,0,3,2,0,126.987590063060,37.569659943373,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.98938669,37.56965994],[126.98935217,37.56938213],[126.98924993,37.56911499],[126.98908391,37.56886879],[126.98886047,37.56865299],[126.98858822,37.56847589],[126.9882776,37.5683443],[126.98794057,37.56826326],[126.98759006,37.5682359],[126.98723956,37.56826326],[126.98690252,37.5683443],[126.98659191,37.56847589],[126.98631965,37.56865299],[126.98609622,37.56886879],[126.98593019,37.56911499],[126.98582795,37.56938213],[126.98579343,37.56965994],[126.98582795,37.56993776],[126.98593019,37.57020489],[126.98609622,37.57045109],[126.98631965,37.57066688],[126.98659191,37.57084397],[126.98690252,37.57097557],[126.98723956,37.5710566],[126.98759006,37.57108396],[126.98794057,37.5710566],[126.9882776,37.57097557],[126.98858822,37.57084397],[126.98886047,37.57066688],[126.98908391,37.57045109],[126.98924993,37.57020489],[126.98935217,37.56993776],[126.98938669,37.56965994]]]]}"
6814855,"2023018","1114016200","11140001  ",서울특별시 중구1,서울특별시 중구 신당동(약수역사거리 부근),3,5,0,3,2,0,127.010337535262,37.554433559707,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.01213417,37.55443356],[127.01209964,37.55415569],[127.01199741,37.55388849],[127.01183138,37.55364224],[127.01160794,37.5534264],[127.01133569,37.55324927],[127.01102508,37.55311765],[127.01068804,37.55303659],[127.01033754,37.55300922],[127.00998703,37.55303659],[127.00964999,37.55311765],[127.00933938,37.55324927],[127.00906713,37.5534264],[127.00884369,37.55364224],[127.00867767,37.55388849],[127.00857543,37.55415569],[127.0085409,37.55443356],[127.00857543,37.55471143],[127.00867767,37.55497862],[127.00884369,37.55522487],[127.00906713,37.5554407],[127.00933938,37.55561783],[127.00964999,37.55574945],[127.00998703,37.5558305],[127.01033754,37.55585787],[127.01068804,37.5558305],[127.01102508,37.55574945],[127.01133569,37.55561783],[127.01160794,37.5554407],[127.01183138,37.55522487],[127.01199741,37.55497862],[127.01209964,37.55471143],[127.01213417,37.55443356]]]]}"
6814869,"2023018","1114016500","11140002  ",서울특별시 중구2,서울특별시 중구 황학동(신당중앙시장 부근),3,3,0,3,0,0,127.019549245274,37.565648133957,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.02134588,37.56564813],[127.02131135,37.5653703],[127.02120912,37.56510315],[127.02104309,37.56485694],[127.02081965,37.56464113],[127.0205474,37.56446402],[127.02023679,37.56433242],[127.01989975,37.56425138],[127.01954925,37.56422401],[127.01919874,37.56425138],[127.0188617,37.56433242],[127.01855109,37.56446402],[127.01827884,37.56464113],[127.0180554,37.56485694],[127.01788938,37.56510315],[127.01778714,37.5653703],[127.01775261,37.56564813],[127.01778714,37.56592596],[127.01788938,37.56619311],[127.0180554,37.56643932],[127.01827884,37.56665512],[127.01855109,37.56683223],[127.0188617,37.56696383],[127.01919874,37.56704487],[127.01954925,37.56707223],[127.01989975,37.56704487],[127.02023679,37.56696383],[127.0205474,37.56683223],[127.02081965,37.56665512],[127.02104309,37.56643932],[127.02120912,37.56619311],[127.02131135,37.56592596],[127.02134588,37.56564813]]]]}"
6814729,"2023018","1117013100","11170001  ",서울특별시 용산구1,서울특별시 용산구 한남동(한남오거리 부근),4,6,0,5,1,0,127.007550593323,37.533199652138,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.00934722,37.53319965],[127.0093127,37.5329217],[127.00921046,37.53265443],[127.00904444,37.53240811],[127.008821,37.53219221],[127.00854875,37.53201502],[127.00823813,37.53188336],[127.0079011,37.53180229],[127.00755059,37.53177491],[127.00720009,37.53180229],[127.00686305,37.53188336],[127.00655244,37.53201502],[127.00628018,37.53219221],[127.00605675,37.53240811],[127.00589072,37.53265443],[127.00578848,37.5329217],[127.00575396,37.53319965],[127.00578848,37.5334776],[127.00589072,37.53374487],[127.00605675,37.53399118],[127.00628018,37.53420708],[127.00655244,37.53438426],[127.00686305,37.53451592],[127.00720009,37.53459699],[127.00755059,37.53462437],[127.0079011,37.53459699],[127.00823813,37.53451592],[127.00854875,37.53438426],[127.008821,37.53420708],[127.00904444,37.53399118],[127.00921046,37.53374487],[127.0093127,37.5334776],[127.00934722,37.53319965]]]]}"
6814787,"2023018","1117013100","11170002  ",서울특별시 용산구2,서울특별시 용산구 한남동(제일기획 앞교차로 부근),3,5,0,4,1,0,126.998916534247,37.535457274565,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.00071316,37.53545727],[127.00067864,37.53517933],[127.0005764,37.53491207],[127.00041038,37.53466576],[127.00018694,37.53444986],[126.99991469,37.53427268],[126.99960407,37.53414102],[126.99926704,37.53405995],[126.99891653,37.53403258],[126.99856603,37.53405995],[126.99822899,37.53414102],[126.99791838,37.53427268],[126.99764612,37.53444986],[126.99742269,37.53466576],[126.99725666,37.53491207],[126.99715443,37.53517933],[126.9971199,37.53545727],[126.99715443,37.53573522],[126.99725666,37.53600248],[126.99742269,37.53624878],[126.99764612,37.53646467],[126.99791838,37.53664185],[126.99822899,37.5367735],[126.99856603,37.53685457],[126.99891653,37.53688195],[126.99926704,37.53685457],[126.99960407,37.5367735],[126.99991469,37.53664185],[127.00018694,37.53646467],[127.00041038,37.53624878],[127.0005764,37.53600248],[127.00067864,37.53573522],[127.00071316,37.53545727]]]]}"
6814720,"2023018","1120011400","11200001  ",서울특별시 성동구1,서울특별시 성동구 성수동1가(성동교 남측 부근),4,10,0,5,5,0,127.044093781994,37.551504134007,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.04589041,37.55150413],[127.04585589,37.55122625],[127.04575365,37.55095905],[127.04558763,37.55071279],[127.04536419,37.55049694],[127.04509194,37.5503198],[127.04478132,37.55018817],[127.04444429,37.55010711],[127.04409378,37.55007974],[127.04374328,37.55010711],[127.04340624,37.55018817],[127.04309563,37.5503198],[127.04282337,37.55049694],[127.04259994,37.55071279],[127.04243391,37.55095905],[127.04233167,37.55122625],[127.04229715,37.55150413],[127.04233167,37.55178202],[127.04243391,37.55204922],[127.04259994,37.55229547],[127.04282337,37.55251132],[127.04309563,37.55268845],[127.04340624,37.55282008],[127.04374328,37.55290113],[127.04409378,37.5529285],[127.04444429,37.55290113],[127.04478132,37.55282008],[127.04509194,37.55268845],[127.04536419,37.55251132],[127.04558763,37.55229547],[127.04575365,37.55204922],[127.04585589,37.55178202],[127.04589041,37.55150413]]]]}"
6815040,"2023018","1120011400","11200002  ",서울특별시 성동구2,서울특별시 성동구 성수동1가(성수대교북단사거리 부근),3,7,0,5,2,0,127.036205494040,37.543425837528,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.03800212,37.54342584],[127.0379676,37.54314792],[127.03786536,37.54288069],[127.03769934,37.5426344],[127.0374759,37.54241853],[127.03720365,37.54224137],[127.03689303,37.54210973],[127.036556,37.54202866],[127.03620549,37.54200129],[127.03585499,37.54202866],[127.03551795,37.54210973],[127.03520734,37.54224137],[127.03493508,37.54241853],[127.03471165,37.5426344],[127.03454562,37.54288069],[127.03444339,37.54314792],[127.03440886,37.54342584],[127.03444339,37.54370375],[127.03454562,37.54397098],[127.03471165,37.54421726],[127.03493508,37.54443313],[127.03520734,37.54461028],[127.03551795,37.54474192],[127.03585499,37.54482299],[127.03620549,37.54485036],[127.036556,37.54482299],[127.03689303,37.54474192],[127.03720365,37.54461028],[127.0374759,37.54443313],[127.03769934,37.54421726],[127.03786536,37.54397098],[127.0379676,37.54370375],[127.03800212,37.54342584]]]]}"
6814878,"2023018","1120010400","11200003  ",서울특별시 성동구3,서울특별시 성동구 도선동(왕십리역11번출구 부근),3,5,0,4,1,0,127.034065172887,37.562100918764,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.0358618,37.56210092],[127.03582728,37.56182308],[127.03572504,37.56155591],[127.03555902,37.56130968],[127.03533558,37.56109387],[127.03506333,37.56091675],[127.03475271,37.56078514],[127.03441568,37.56070409],[127.03406517,37.56067673],[127.03371467,37.56070409],[127.03337763,37.56078514],[127.03306702,37.56091675],[127.03279476,37.56109387],[127.03257133,37.56130968],[127.0324053,37.56155591],[127.03230306,37.56182308],[127.03226854,37.56210092],[127.03230306,37.56237876],[127.0324053,37.56264593],[127.03257133,37.56289214],[127.03279476,37.56310796],[127.03306702,37.56328507],[127.03337763,37.56341667],[127.03371467,37.56349772],[127.03406517,37.56352508],[127.03441568,37.56349772],[127.03475271,37.56341667],[127.03506333,37.56328507],[127.03533558,37.56310796],[127.03555902,37.56289214],[127.03572504,37.56264593],[127.03582728,37.56237876],[127.0358618,37.56210092]]]]}"
